country,fulltitle,country_OEL,continent,continent_OEL,Situational,panel#,runs,amount,length,averagelength,maxlength,proportion,Frequency,PanelProportion,averagelength%,maxlength%
Netherlands,Agent 327 - Dossier zevenslaper,Netherlands,Europe,Europe,Time,304,287,13,133,10.23076923,34,43.75,0.042763158,0.4375,0.033653846,0.111842105
Netherlands,Alle verhalen van Olie B. Bommel en Tom Poes - Zoals een Bommel betaamt,Netherlands,Europe,Europe,Time,75,69,6,75,12.5,44,100,0.08,1,0.166666667,0.586666667
Netherlands,Alleen op de wereld,Netherlands,Europe,Europe,Time,155,154,1,155,155,0,100,0.006451613,1,1,0
Netherlands,Ambrosius - De gefleste geesten,Netherlands,Europe,Europe,Time,156,152,4,47,11.75,25,30.12820513,0.025641026,0.301282051,0.075320513,0.16025641
Netherlands,Baron van Tast tot Zeveren,Netherlands,Europe,Europe,Time,300,290,10,300,30,35,100,0.033333333,1,0.1,0.116666667
Netherlands,Blook - De supermolekuul,Netherlands,Europe,Europe,Time,159,156,3,78,26,67,49.05660377,0.018867925,0.490566038,0.163522013,0.421383648
Netherlands,Claudia Brucken - Operatie Sneeuw,Netherlands,Europe,Europe,Time,308,287,21,308,14.76190476,53,100,0.068181818,1,0.047928262,0.172077922
Netherlands,De Argonautjes - De Onderwereld,Netherlands,Europe,Europe,Time,154,148,6,44,7.333333333,29,28.57142857,0.038961039,0.285714286,0.047619048,0.188311688
Netherlands,De avonturen van Douwe Dabbert - Florijn de Flierefluiter,Netherlands,Europe,Europe,Time,156,152,4,22,5.5,15,14.1025641,0.025641026,0.141025641,0.03525641,0.096153846
Netherlands,De avonturen van Johan en Stefan - De Zondebokken,Netherlands,Europe,Europe,Time,149,139,7,147,21,54,98.65771812,0.046979866,0.986577181,0.140939597,0.362416107
Netherlands,De avonturen van Pinkie Pienter - Koning Neptunus helpt Pinkie,Netherlands,Europe,Europe,Time,152,145,7,70,10,44,46.05263158,0.046052632,0.460526316,0.065789474,0.289473684
Netherlands,De avonturen van Pinkie Pienter - Vreemde bezoekers uit het heelal,Netherlands,Europe,Europe,Time,151,145,6,151,25.16666667,45,100,0.039735099,1,0.166666667,0.298013245
Netherlands,De Familie Doorzon - Het geslacht doorzon,Netherlands,Europe,Europe,Time,153,140,13,153,11.76923077,15,100,0.08496732,1,0.076923077,0.098039216
Netherlands,De Nakomertjes - Nooit meer uitslapen!,Netherlands,Europe,Europe,Time,154,135,19,154,8.105263158,13,100,0.123376623,1,0.052631579,0.084415584
Netherlands,De ontdekking,Netherlands,Europe,Europe,Time,302,297,5,217,43.4,65,71.85430464,0.016556291,0.718543046,0.143708609,0.215231788
Netherlands,De Ruyter - De Engelsen komen!,Netherlands,Europe,Europe,Time,151,132,19,151,7.947368421,24,100,0.125827815,1,0.052631579,0.158940397
Netherlands,Dick Bos,Netherlands,Europe,Europe,Time,100,99,1,100,100,0,100,0.01,1,1,0
Netherlands,Dik van Dieren en zo - De eerste 11 zaken,Netherlands,Europe,Europe,Time,150,140,5,145,29,41,96.66666667,0.033333333,0.966666667,0.193333333,0.273333333
Netherlands,Don't panic!,Netherlands,Europe,Europe,Time,152,137,15,152,10.13333333,20,100,0.098684211,1,0.066666667,0.131578947
Netherlands,Een avontuur van Elno - D骠 vu in sMon-Thang,Netherlands,Europe,Europe,Time,150,125,24,149,6.208333333,16,99.33333333,0.16,0.993333333,0.041388889,0.106666667
Netherlands,Een avontuur van Roel Dijkstra - De superspits,Netherlands,Europe,Europe,Time,152,147,5,55,11,39,36.18421053,0.032894737,0.361842105,0.072368421,0.256578947
Netherlands,Eric de Noorman - De Steen van Atlantis,Netherlands,Europe,Europe,Time,152,145,7,23,3.285714286,7,15.13157895,0.046052632,0.151315789,0.021616541,0.046052632
Netherlands,Franka - Gangsterfilm,Netherlands,Europe,Europe,Time,159,145,13,158,12.15384615,33,99.37106918,0.081761006,0.993710692,0.076439284,0.20754717
Netherlands,In The Pines: 5 murder ballads,Netherlands,Europe,Europe,Time,139,132,7,139,19.85714286,32,100,0.050359712,1,0.142857143,0.230215827
Netherlands,"Jan, Jans en de kinderen",Netherlands,Europe,Europe,Time,610,537,72,609,8.458333333,12,99.83606557,0.118032787,0.998360656,0.01386612,0.019672131
Netherlands,Je geld of je leven,Netherlands,Europe,Europe,Time,114,113,1,114,114,0,100,0.00877193,1,1,0
Netherlands,Joop Klepzeiker,Netherlands,Europe,Europe,Time,154,137,17,154,9.058823529,11,100,0.11038961,1,0.058823529,0.071428571
Netherlands,Kapitein Rob  - De avonturen van het Zeilschip de Vrijheid,Netherlands,Europe,Europe,Time,152,133,16,149,9.3125,28,98.02631579,0.105263158,0.980263158,0.061266447,0.184210526
Netherlands,Mario en de toverpluisbloem,Netherlands,Europe,Europe,Time,152,143,9,152,16.88888889,38,100,0.059210526,1,0.111111111,0.25
Netherlands,Noortje - Altijd opgeruimd,Netherlands,Europe,Europe,Time,151,132,19,151,7.947368421,27,100,0.125827815,1,0.052631579,0.178807947
Netherlands,Panda - De olieboertjes,Netherlands,Europe,Europe,Time,70,69,1,70,70,71,100,0.014285714,1,1,1.014285714
Netherlands,Quaco - Leven in slavernij,Netherlands,Europe,Europe,Time,151,146,5,78,15.6,45,51.65562914,0.033112583,0.516556291,0.103311258,0.298013245
Netherlands,Rood - Feestje met de regen,Netherlands,Europe,Europe,Time,161,125,36,161,4.472222222,12,100,0.223602484,1,0.027777778,0.074534161
Netherlands,Sjors & Sjimmie  - Van dik hout,Netherlands,Europe,Europe,Time,151,137,14,151,10.78571429,34,100,0.092715232,1,0.071428571,0.225165563
Netherlands,Sjors en Sjimmie - Bij de Arabieren,Netherlands,Europe,Europe,Time,137,120,17,137,8.058823529,11,100,0.124087591,1,0.058823529,0.080291971
Netherlands,Sjors en Sjimmie - De geheimzinnige duikboot,Netherlands,Europe,Europe,Time,155,136,17,153,9,14,98.70967742,0.109677419,0.987096774,0.058064516,0.090322581
Netherlands,"Sjors, voorzitter van de Rebellenclub",Netherlands,Europe,Europe,Time,154,141,13,154,11.84615385,12,100,0.084415584,1,0.076923077,0.077922078
Netherlands,Tom Poes - De liefdadiger,Netherlands,Europe,Europe,Time,74,71,3,74,25,56,100,0.040540541,1,0.337837838,0.756756757
Netherlands,Tom Poes Weekblad 3 - Tom Poes en de geest in de fles,Netherlands,Europe,Europe,Time,68,61,5,66,13.2,45,97.05882353,0.073529412,0.970588235,0.194117647,0.661764706
Netherlands,Tom Poes Weekblad 3 - Tom Poes ontmoet een oude bekende,Netherlands,Europe,Europe,Time,74,70,3,73,24.33333333,50,98.64864865,0.040540541,0.986486486,0.328828829,0.675675676
Netherlands,Zonder Filter,Netherlands,Europe,Europe,Time,127,112,7,36,5.142857143,13,28.34645669,0.05511811,0.283464567,0.040494938,0.102362205
Sweden,Bamse: v.rldens starkaste bj.rn - Bamse och .rstidsnyckeln,Sweden,Europe,Europe,Time,125,98,18,116,6.444444444,23,92.8,0.144,0.928,0.051555556,0.184
Sweden,Bamse: v.rldens starkaste bj.rn - Bamse och Farmors Kista,Sweden,Europe,Europe,Time,43,29,7,36,5.142857143,12,83.72093023,0.162790698,0.837209302,0.119601329,0.279069767
Sweden,Bamse: v.rldens starkaste bj.rn - Bamse och J.tten Gorm,Sweden,Europe,Europe,Time,72,53,12,65,5.416666667,13,90.27777778,0.166666667,0.902777778,0.075231481,0.180555556
Sweden,Bamse: v.rldens starkaste bj.rn - Bamse och Trollkarlens Smycke,Sweden,Europe,Europe,Time,96,61,18,79,4.388888889,10,82.29166667,0.1875,0.822916667,0.045717593,0.104166667
Sweden,Bamse: v.rldens starkaste bj.rn - Bamse: Sandslottst.vlingen,Sweden,Europe,Europe,Time,64,40,14,54,3.857142857,8,84.375,0.21875,0.84375,0.060267857,0.125
Sweden,Bamse: v.rldens starkaste bj.rn - Den Mystiska Bilen,Sweden,Europe,Europe,Time,56,41,8,49,6.125,14,87.5,0.142857143,0.875,0.109375,0.25
Sweden,Bamse: v.rldens starkaste bj.rn - Drullevarg Matar F.glarna (fast.n han inte vill),Sweden,Europe,Europe,Time,68,48,11,59,5.363636364,12,86.76470588,0.161764706,0.867647059,0.078877005,0.176470588
Sweden,Bamse: v.rldens starkaste bj.rn - Fixare-sorkarna p. Stallstigen,Sweden,Europe,Europe,Time,26,19,5,24,4.8,6,92.30769231,0.192307692,0.923076923,0.184615385,0.230769231
Sweden,Bamse: v.rldens starkaste bj.rn - Katten Jansen och Husmusen Hj.lper Till,Sweden,Europe,Europe,Time,18,16,2,18,9,12,100,0.111111111,1,0.5,0.666666667
Sweden,Bamse: v.rldens starkaste bj.rn - Krosus Gladland II,Sweden,Europe,Europe,Time,88,71,10,81,8.1,15,92.04545455,0.113636364,0.920454545,0.092045455,0.170454545
Sweden,Bamse: v.rldens starkaste bj.rn - Lille Skutt I Fotbolls-VM,Sweden,Europe,Europe,Time,83,51,16,67,4.1875,16,80.72289157,0.192771084,0.807228916,0.050451807,0.192771084
Sweden,Bamse: v.rldens starkaste bj.rn - Mini-Hop och Barnvakten,Sweden,Europe,Europe,Time,42,28,9,37,4.111111111,6,88.0952381,0.214285714,0.880952381,0.097883598,0.142857143
Sweden,Bamse: v.rldens starkaste bj.rn - Om Fotboll,Sweden,Europe,Europe,Time,8,1,1,2,2,2,25,0.125,0.25,0.25,0.25
Sweden,Bamse: v.rldens starkaste bj.rn - Om Sandslott,Sweden,Europe,Europe,Time,10,4,2,6,3,4,60,0.2,0.6,0.3,0.4
Sweden,Bamse: v.rldens starkaste bj.rn - Pellefant: Sn.ballskriget,Sweden,Europe,Europe,Time,32,18,5,23,4.6,11,71.875,0.15625,0.71875,0.14375,0.34375
Sweden,Bamse: v.rldens starkaste bj.rn - Professor Murmeldjur har Br.ttom,Sweden,Europe,Europe,Time,30,22,7,29,4.142857143,7,96.66666667,0.233333333,0.966666667,0.138095238,0.233333333
Sweden,Bamse: v.rldens starkaste bj.rn - Skalman och Mullvalen,Sweden,Europe,Europe,Time,98,63,17,80,4.705882353,14,81.63265306,0.173469388,0.816326531,0.048019208,0.142857143
Sweden,Bamse: v.rldens starkaste bj.rn - Sorktyg i Skogen II,Sweden,Europe,Europe,Time,84,66,14,80,5.714285714,18,95.23809524,0.166666667,0.952380952,0.068027211,0.214285714
Sweden,Bamse: v.rldens starkaste bj.rn - Teddy Blir Detektiv,Sweden,Europe,Europe,Time,107,70,18,88,4.888888889,15,82.24299065,0.168224299,0.822429907,0.04569055,0.140186916
Sweden,Bamse: v.rldens starkaste bj.rn - Tidsresan: Bamse och de Mystiska Str.larna,Sweden,Europe,Europe,Time,84,65,14,79,5.642857143,11,94.04761905,0.166666667,0.94047619,0.067176871,0.130952381
Sweden,Bamse: v.rldens starkaste bj.rn - Vargen och Klockkuppen,Sweden,Europe,Europe,Time,94,60,14,74,5.285714286,14,78.72340426,0.14893617,0.787234043,0.056231003,0.14893617
Sweden,H.lge: Varning f򲠤lgskador!,Sweden,Europe,Europe,Time,127,65,28,93,3.321428571,14,73.22834646,0.220472441,0.732283465,0.026152981,0.11023622
Sweden,Herman Hedning,Sweden,Europe,Europe,Time,77,54,10,64,6.4,25,83.11688312,0.12987013,0.831168831,0.083116883,0.324675325
USA,100%,USA,USA,USA,Time,139,114,14,128,9.142857143,18,92.08633094,0.100719424,0.920863309,0.065775951,0.129496403
USA,Action Comics - The Menace of Metallo,USA,USA,USA,Time,72,43,18,61,3.388888889,13,84.72222222,0.25,0.847222222,0.047067901,0.180555556
USA,Action Comics - The Supergirl from Krypton!,USA,USA,USA,Time,158,85,32,117,3.65625,13,74.05063291,0.202531646,0.740506329,0.023140823,0.082278481
USA,Amazing Spider-man - Back in Black,USA,USA,USA,Time,270,218,36,254,7.055555556,23,94.07407407,0.133333333,0.940740741,0.026131687,0.085185185
USA,Amazing Spider-Man - Shaw's Gambit,USA,USA,USA,Time,212,174,29,203,7,26,95.75471698,0.136792453,0.95754717,0.033018868,0.122641509
USA,Andre the Giant: Life and Legend,USA,USA,USA,Time,131,104,12,116,9.666666667,20,88.54961832,0.091603053,0.885496183,0.073791349,0.152671756
USA,Arch Enemies One Hero. One Villan. On Apartment,USA,USA,USA,Time,184,153,23,176,7.652173913,23,95.65217391,0.125,0.956521739,0.041587902,0.125
USA,Assemby,OEL manga,USA,OEL manga,Time,168,119,27,146,5.407407407,25,86.9047619,0.160714286,0.869047619,0.032186949,0.148809524
USA,B.P.R.D. - The Black Flame,USA,USA,USA,Time,204,179,17,196,11.52941176,41,96.07843137,0.083333333,0.960784314,0.056516724,0.200980392
USA,Batman The Dark Knight - A Rush of Blood,USA,USA,USA,Time,237,204,31,235,7.580645161,18,99.15611814,0.130801688,0.991561181,0.031985845,0.075949367
USA,Batman:The Killing Joke,USA,USA,USA,Time,133,119,12,131,10.91666667,23,98.4962406,0.090225564,0.984962406,0.082080201,0.172932331
USA,Black Hood - Crime Goes to College,USA,USA,USA,Time,170,140,20,160,8,29,94.11764706,0.117647059,0.941176471,0.047058824,0.170588235
USA,Black Hood - The Case of the Medical Murderer,USA,USA,USA,Time,122,72,24,96,4,10,78.68852459,0.196721311,0.786885246,0.032786885,0.081967213
USA,Black Panther - Back to Africa: Part one,USA,USA,USA,Time,208,175,27,202,7.481481481,14,97.11538462,0.129807692,0.971153846,0.035968661,0.067307692
USA,Blankets,USA,USA,USA,Time,128,102,19,121,6.368421053,20,94.53125,0.1484375,0.9453125,0.049753289,0.15625
USA,Blessed Thistle,USA,USA,USA,Time,218,199,15,215,14.33333333,59,98.62385321,0.068807339,0.986238532,0.065749235,0.270642202
USA,Blue Beetle - Joan,USA,USA,USA,Time,42,0,0,0,0,0,0,0,0,0,0
USA,Blue Beetle - The Man Who Stole 24 Hours,USA,USA,USA,Time,56,42,11,53,4.818181818,18,94.64285714,0.196428571,0.946428571,0.086038961,0.321428571
USA,Blue Beetle - The Masks of Mystery,USA,USA,USA,Time,56,41,8,49,6.125,23,87.5,0.142857143,0.875,0.109375,0.410714286
USA,Blue Monday,OEL manga,USA,OEL manga,Time,324,292,24,317,13.20833333,57,97.83950617,0.074074074,0.978395062,0.040766461,0.175925926
USA,Boxers,USA,USA,USA,Time,136,66,27,93,3.444444444,8,68.38235294,0.198529412,0.683823529,0.025326797,0.058823529
USA,Brain Boy - Pirates of the Air,USA,USA,USA,Time,154,106,24,130,5.416666667,21,84.41558442,0.155844156,0.844155844,0.03517316,0.136363636
USA,Captain America  - Blood Stone,USA,USA,USA,Time,184,164,14,178,12.71428571,43,96.73913043,0.076086957,0.967391304,0.069099379,0.233695652
USA,"Captain America  - U.S. Agent, Siege, Night of the Scourge part one",USA,USA,USA,Time,44,30,6,36,6,8,81.81818182,0.136363636,0.818181818,0.136363636,0.181818182
USA,Captain Atom - The Gremlins from the Planet Blue,USA,USA,USA,Time,103,57,20,77,3.85,11,74.75728155,0.194174757,0.747572816,0.037378641,0.106796117
USA,Captain Marvel Adventures - Capt. Marvel -Out West-,USA,USA,USA,Time,91,85,4,89,22.25,38,97.8021978,0.043956044,0.978021978,0.244505495,0.417582418
USA,Captain Marvel Adventures - Captain Marvel Battles the Vampire,USA,USA,USA,Time,90,81,4,85,21.25,32,94.44444444,0.044444444,0.944444444,0.236111111,0.355555556
USA,Captain Marvel Adventures - Captain Marvel Vs. Z,USA,USA,USA,Time,96,85,8,93,11.625,28,96.875,0.083333333,0.96875,0.12109375,0.291666667
USA,Captain Marvel Adventures - The Monsters of Saturn,USA,USA,USA,Time,105,87,13,100,7.692307692,31,95.23809524,0.123809524,0.952380952,0.073260073,0.295238095
USA,"Captain Midnight - """"Secret Sub""""",USA,USA,USA,Time,54,43,7,50,7.142857143,20,92.59259259,0.12962963,0.925925926,0.132275132,0.37037037
USA,Captain Midnight - The Murder Trap,USA,USA,USA,Time,110,90,11,101,9.181818182,33,91.81818182,0.1,0.918181818,0.083471074,0.3
USA,Chronicles of the Universe,OEL manga,USA,OEL manga,Time,267,180,38,218,5.736842105,18,81.64794007,0.142322097,0.816479401,0.0214863,0.06741573
USA,Constantine - The Spark and the Flame Part 1: The Price We Pay,USA,USA,USA,Time,148,116,16,132,8.25,26,89.18918919,0.108108108,0.891891892,0.055743243,0.175675676
USA,Daredevil - Guardian Devil,USA,USA,USA,Time,133,111,15,126,8.4,17,94.73684211,0.112781955,0.947368421,0.063157895,0.127819549
USA,Daredevil - The Mysterious Masked Matador,USA,USA,USA,Time,260,204,30,234,7.8,32,90,0.115384615,0.9,0.03,0.123076923
USA,Darkness Resurrection,USA,USA,USA,Time,205,163,21,184,8.761904762,28,89.75609756,0.102439024,0.897560976,0.042740999,0.136585366
USA,Deadpool - Bullseye part two,USA,USA,USA,Time,93,85,7,92,13.14285714,26,98.92473118,0.075268817,0.989247312,0.141321045,0.279569892
USA,Detective Comics - The Laughing Fish,USA,USA,USA,Time,228,191,19,210,11.05263158,25,92.10526316,0.083333333,0.921052632,0.048476454,0.109649123
USA,DMZ Body of a Journalist,USA,USA,USA,Time,180,144,25,169,6.76,23,93.88888889,0.138888889,0.938888889,0.037555556,0.127777778
USA,Doll Man - Monster of the Mire,USA,USA,USA,Time,60,56,2,58,29,40,96.66666667,0.033333333,0.966666667,0.483333333,0.666666667
USA,Doll Man - The Troll,USA,USA,USA,Time,49,42,5,47,9.4,25,95.91836735,0.102040816,0.959183673,0.191836735,0.510204082
USA,Fantastic Four - Skyfall,USA,USA,USA,Time,91,76,8,84,10.5,19,92.30769231,0.087912088,0.923076923,0.115384615,0.208791209
USA,Far Arden,USA,USA,USA,Time,118,51,28,79,2.821428571,6,66.94915254,0.237288136,0.669491525,0.023910412,0.050847458
USA,Fierce,USA,USA,USA,Time,226,171,29,200,6.896551724,48,88.49557522,0.128318584,0.884955752,0.030515716,0.212389381
USA,"Gigantor - Heart of Steel, Soul of Iron",OEL manga,USA,OEL manga,Time,175,114,35,149,4.257142857,15,85.14285714,0.2,0.851428571,0.024326531,0.085714286
USA,Gold Digger,OEL manga,USA,OEL manga,Time,138,125,11,136,12.36363636,28,98.55072464,0.079710145,0.985507246,0.089591568,0.202898551
USA,Green Lantern - No evil shall escape my sight,USA,USA,USA,Time,104,80,13,93,7.153846154,28,89.42307692,0.125,0.894230769,0.068786982,0.269230769
USA,Green Lantern Corps - Sacrifice of Will,USA,USA,USA,Time,180,144,21,165,7.857142857,26,91.66666667,0.116666667,0.916666667,0.043650794,0.144444444
USA,Green Lantern: Rebirth - Rings,USA,USA,USA,Time,260,231,23,254,11.04347826,33,97.69230769,0.088461538,0.976923077,0.042474916,0.126923077
USA,Heck,USA,USA,USA,Time,159,59,39,98,2.512820513,6,61.63522013,0.245283019,0.616352201,0.015803903,0.037735849
USA,Justice League of America - The Great Identity Crisis!,USA,USA,USA,Time,218,177,31,208,6.709677419,32,95.41284404,0.142201835,0.95412844,0.030778337,0.146788991
USA,Lady Luck - Charity Ball,USA,USA,USA,Time,52,43,7,50,7.142857143,19,96.15384615,0.134615385,0.961538462,0.137362637,0.365384615
USA,Lady Luck - Pirate Mansion,USA,USA,USA,Time,79,65,9,74,8.222222222,25,93.67088608,0.113924051,0.936708861,0.104078762,0.316455696
USA,Lady Luck - The Count,USA,USA,USA,Time,32,30,2,32,16,20,100,0.0625,1,0.5,0.625
USA,Lady Luck - The Pyramid Club,USA,USA,USA,Time,58,41,10,51,5.1,18,87.93103448,0.172413793,0.879310345,0.087931034,0.310344828
USA,Lars of Mars -  The Terror Weapon,USA,USA,USA,Time,73,66,6,72,12,30,98.63013699,0.082191781,0.98630137,0.164383562,0.410958904
USA,Lars of Mars - The Crucial Game,USA,USA,USA,Time,44,30,11,41,3.727272727,7,93.18181818,0.25,0.931818182,0.084710744,0.159090909
USA,Lars of Mars - The Earthshaker,USA,USA,USA,Time,42,30,6,36,6,13,85.71428571,0.142857143,0.857142857,0.142857143,0.30952381
USA,Lars of Mars - The Terror Weapon,USA,USA,USA,Time,73,53,9,62,6.888888889,15,84.93150685,0.123287671,0.849315068,0.094368341,0.205479452
USA,Legends From Darkwood,OEL manga,USA,OEL manga,Time,461,367,48,415,8.645833333,40,90.02169197,0.104121475,0.90021692,0.018754519,0.086767896
USA,Luftmatte 1946,OEL manga,USA,OEL manga,Time,162,117,23,140,6.086956522,15,86.41975309,0.141975309,0.864197531,0.037573806,0.092592593
USA,Myth Warriors,OEL manga,USA,OEL manga,Time,148,112,22,134,6.090909091,18,90.54054054,0.148648649,0.905405405,0.041154791,0.121621622
USA,Nick Fury Agent of S.H.I.E.L.D. - Who is Scorpio,USA,USA,USA,Time,195,158,23,181,7.869565217,32,92.82051282,0.117948718,0.928205128,0.040356745,0.164102564
USA,Ninja High School Hawaii,OEL manga,USA,OEL manga,Time,229,202,21,223,10.61904762,29,97.37991266,0.091703057,0.973799127,0.046371387,0.126637555
USA,NorthWest Passage,USA,USA,USA,Time,91,77,13,90,6.923076923,17,98.9010989,0.142857143,0.989010989,0.076077768,0.186813187
USA,Once in a Blue Moon,OEL manga,USA,OEL manga,Time,186,154,24,178,7.416666667,25,95.69892473,0.129032258,0.956989247,0.039874552,0.134408602
USA,OZ The Manga - Council with the Munchkins,OEL manga,USA,OEL manga,Time,196,141,30,171,5.7,16,87.24489796,0.153061224,0.87244898,0.029081633,0.081632653
USA,Plastic Man - The Expander Device,USA,USA,USA,Time,96,79,11,90,8.181818182,18,93.75,0.114583333,0.9375,0.085227273,0.1875
USA,Pride and Prejudice,OEL manga,USA,OEL manga,Time,88,73,15,88,5.866666667,15,100,0.170454545,1,0.066666667,0.170454545
USA,Rising Stars -  Voices of the Dead Bright,USA,USA,USA,Time,185,162,21,183,8.714285714,18,98.91891892,0.113513514,0.989189189,0.047104247,0.097297297
USA,Same Difference,USA,USA,USA,Time,173,158,12,170,14.16666667,35,98.26589595,0.069364162,0.98265896,0.081888247,0.202312139
USA,Savage Dragon - The End,USA,USA,USA,Time,228,193,28,222,7.928571429,73,97.36842105,0.122807018,0.973684211,0.034774436,0.320175439
USA,Scott Pilgrim vs. The World,OEL manga,USA,OEL manga,Time,176,153,21,175,8.333333333,62,99.43181818,0.119318182,0.994318182,0.047348485,0.352272727
USA,Set to Sea,USA,USA,USA,Time,134,118,9,128,14.22222222,57,95.52238806,0.067164179,0.955223881,0.106135987,0.425373134
USA,Shackleton Antarctic Odyssey,USA,USA,USA,Time,142,53,25,78,3.12,10,54.92957746,0.176056338,0.549295775,0.021971831,0.070422535
USA,Star Wars Empire,USA,USA,USA,Time,192,154,31,185,5.967741935,20,96.35416667,0.161458333,0.963541667,0.031081989,0.104166667
USA,Street Fighter Classic,OEL manga,USA,OEL manga,Time,152,129,15,144,9.6,38,94.73684211,0.098684211,0.947368421,0.063157895,0.25
USA,Sumo,USA,USA,USA,Time,119,90,14,104,7.428571429,33,87.39495798,0.117647059,0.87394958,0.06242497,0.277310924
USA,Superman Batman Absolute Power - Absolute Power,USA,USA,USA,Time,142,112,20,132,6.6,35,92.95774648,0.14084507,0.929577465,0.046478873,0.246478873
USA,The Agents,OEL manga,USA,OEL manga,Time,254,179,36,215,5.972222222,21,84.64566929,0.141732283,0.846456693,0.023512686,0.082677165
USA,The Avengers - The Wrath of the Weathermen,USA,USA,USA,Time,111,81,16,97,6.0625,16,87.38738739,0.144144144,0.873873874,0.054617117,0.144144144
USA,The Blue Beetle - The MadMen,USA,USA,USA,Time,125,87,23,110,4.782608696,22,88,0.184,0.88,0.03826087,0.176
USA,The Flame - Dr. Ivan's Insurance Bombing Racket.,USA,USA,USA,Time,292,238,33,271,8.212121212,40,92.80821918,0.113013699,0.928082192,0.028123703,0.136986301
USA,The Flash - Flashing Wheels,USA,USA,USA,Time,71,46,12,58,4.833333333,10,81.69014085,0.169014085,0.816901408,0.068075117,0.14084507
USA,The Incredible Hulk - Best Intentions,USA,USA,USA,Time,110,92,13,105,8.076923077,24,95.45454545,0.118181818,0.954545455,0.073426573,0.218181818
USA,The Invincible Iron Man - Ten Rings to Rule the World,USA,USA,USA,Time,87,72,10,82,8.2,24,94.25287356,0.114942529,0.942528736,0.094252874,0.275862069
USA,The Punisher - Blackout,USA,USA,USA,Time,297,251,37,288,7.783783784,26,96.96969697,0.124579125,0.96969697,0.026208026,0.087542088
USA,The Punisher - Do Not Fall in New York City,USA,USA,USA,Time,160,145,14,159,11.35714286,32,99.375,0.0875,0.99375,0.070982143,0.2
USA,The Story of Roberto Clemente,USA,USA,USA,Time,141,118,13,131,10.07692308,31,92.90780142,0.092198582,0.929078014,0.07146754,0.219858156
USA,Tokyo Knights,OEL manga,USA,OEL manga,Time,152,108,28,136,4.857142857,15,89.47368421,0.184210526,0.894736842,0.031954887,0.098684211
USA,Twilight X,OEL manga,USA,OEL manga,Time,160,130,18,148,8.222222222,23,92.5,0.1125,0.925,0.051388889,0.14375
USA,Uncanny X-men,USA,USA,USA,Time,300,268,20,290,14.5,71,96.66666667,0.066666667,0.966666667,0.048333333,0.236666667
USA,Venom: Funeral Pyre - High Tension,USA,USA,USA,Time,95,75,9,84,9.333333333,29,88.42105263,0.094736842,0.884210526,0.098245614,0.305263158
USA,Wolverine - Not dead yet part,USA,USA,USA,Time,156,136,14,150,10.71428571,20,96.15384615,0.08974359,0.961538462,0.068681319,0.128205128
USA,Wonder Woman - His Name is Psycho,USA,USA,USA,Time,136,105,15,120,8,25,88.23529412,0.110294118,0.882352941,0.058823529,0.183823529
USA,Wonder Woman - The Huntress,USA,USA,USA,Time,106,94,10,104,10.4,19,98.11320755,0.094339623,0.981132075,0.098113208,0.179245283
